"","logFC","AveExpr","t","P.Value","adj.P.Val","B","colour"
"244670_at",-5.45181187383608,25.3402605546584,-1.3096104566047,0.19220533421756,0.335006747054261,-4.51419289666594,"Not Significant"
"204138_s_at",-9.11855823199999,35.6197614347826,-1.30957483007183,0.192217364804089,0.335008903740661,-4.51420768916561,"Not Significant"
"229930_at",15.0185953329508,148.035725459627,1.30957050268478,0.192218826140801,0.335008903740661,-4.5142094859144,"Not Significant"
"241332_at",-5.0604648270164,16.8160498637267,-1.30948132472866,0.192248942921035,0.335050712552836,-4.51424651169149,"Not Significant"
"236588_at",-6.54818676293443,32.5649971167702,-1.30945068862817,0.192259290015871,0.335058065266878,-4.51425923092658,"Not Significant"
"1554681_a_at",-3.15272395929509,10.4164208229814,-1.309321422864,0.192302953031525,0.335114877167001,-4.51431289522487,"Not Significant"
"1561969_at",-4.56126405118032,18.3215990875776,-1.30931788655293,0.192304147619838,0.335114877167001,-4.5143143632421,"Not Significant"
"240604_at",-7.87420124480328,24.5819673652174,-1.30922280414389,0.192336269125371,0.335160170653673,-4.51435383305811,"Not Significant"
"224046_s_at",-9.92447746145901,32.9254361372671,-1.309181537907,0.19235021125688,0.335173783359465,-4.51437096229378,"Not Significant"
"1562876_s_at",-7.80171363983606,25.0855576703727,-1.30904835217183,0.192395214249523,0.335241517594896,-4.51442624291627,"Not Significant"
"1563882_a_at",-4.4994611797377,18.7076640708075,-1.30900018546075,0.192411491535699,0.335259195631293,-4.51444623385532,"Not Significant"
"243690_at",13.5240877640164,78.090177452795,1.30894301705044,0.192430812150009,0.335282175089284,-4.51446995990674,"Not Significant"
"217026_at",-5.94718691402131,25.2257570811801,-1.30891785331688,0.192439316932118,0.335282463264495,-4.51448040305053,"Not Significant"
"1561247_at",-5.12740775093443,25.004649392795,-1.30889871643878,0.192445784957864,0.335282463264495,-4.51448834487314,"Not Significant"
"239049_at",55.0616507672133,453.029660118012,1.30888809663825,0.192449374387373,0.335282463264495,-4.51449275205214,"Not Significant"
"241109_at",-2.7024759300459,7.49124490695652,-1.30883725835993,0.192466558111612,0.335301716312527,-4.51451384927707,"Not Significant"
"213761_at",-74.312223818033,321.213932161491,-1.30877695562302,0.192486942370757,0.335326543703079,-4.5145388731047,"Not Significant"
"214276_at",10.6704322467541,52.3859588540373,1.30867065228869,0.1925228802078,0.335378464135648,-4.51458298309326,"Not Significant"
"238449_at",11.1349652694263,65.5820740621118,1.30860065351565,0.192546547324694,0.335409006116471,-4.51461202681548,"Not Significant"
"1561393_at",13.2524257919672,56.2520012857143,1.30858083792518,0.192553247518353,0.33540999133637,-4.51462024838046,"Not Significant"
"243297_at",-10.5671869113115,38.0426057900621,-1.30852797534513,0.192571122650205,0.33543044158463,-4.51464218068154,"Not Significant"
"215368_at",6.77571040127869,37.983894873913,1.30849891273529,0.192580950503973,0.335436873807095,-4.51465423818357,"Not Significant"
"1562310_at",-5.13366034403278,20.7228190786957,-1.30847523286183,0.192588958399004,0.335440135722517,-4.5146640623038,"Not Significant"
"220563_s_at",-7.96481504363936,44.7630960124224,-1.30838318065593,0.192620090320921,0.335475009033116,-4.51470225057245,"Not Significant"
"214914_at",-6.00009911032785,24.9644238865839,-1.30837974567072,0.192621252100167,0.335475009033116,-4.51470367554126,"Not Significant"
"1563958_at",-4.68303375762295,15.9818256229814,-1.30831686138117,0.192642521716691,0.335496076811198,-4.51472976181391,"Not Significant"
"213530_at",-72.4059537672131,391.541052875776,-1.30830769850352,0.192645621060586,0.335496076811198,-4.51473356274704,"Not Significant"
"230871_at",-41.6316010754102,293.136086161491,-1.30821366900768,0.192677428680587,0.335532948441516,-4.51477256645789,"Not Significant"
"211741_x_at",-6.31059015811475,29.5799394968944,-1.30820882645423,0.192679066890137,0.335532948441516,-4.51477457509008,"Not Significant"
"215121_x_at",-12.7742870110656,66.0945240776397,-1.30817101068071,0.192691860116478,0.33554453952062,-4.51479026036565,"Not Significant"
"1562286_at",-4.67335538834262,11.1216975432919,-1.30807157971642,0.192725501013054,0.335592431857344,-4.51483150038353,"Not Significant"
"1553811_at",-7.76537070404918,26.2165860596273,-1.30799677750311,0.192750812032142,0.335625816810744,-4.51486252338031,"Not Significant"
"213058_at",50.2817710196722,401.543991857143,1.30791309843132,0.192779129658842,0.335664434702626,-4.51489722588163,"Not Significant"
"209599_s_at",7.4932815874754,32.0484158546584,1.30788515687486,0.192788585978725,0.335670210126323,-4.51490881303212,"Not Significant"
"1559031_at",6.88289596937706,31.4839112068323,1.30780910880382,0.192814324830359,0.335704334302451,-4.51494034837842,"Not Significant"
"219103_at",-8.1397237032787,49.4977784950311,-1.30773496943423,0.192839420126016,0.335733580259077,-4.51497109052871,"Not Significant"
"211792_s_at",-7.64385659262295,47.3824270285714,-1.30772320186656,0.192843403530614,0.335733580259077,-4.51497596983745,"Not Significant"
"1562777_at",6.00705590916394,30.641176536646,1.30766473516766,0.192863195825199,0.335757346740837,-4.51500021186393,"Not Significant"
"1553546_at",-5.75060887409181,11.7342388263975,-1.30763399781908,0.19287360171431,0.335764771348105,-4.51501295606056,"Not Significant"
"236626_at",10.8944899877049,79.7902220298137,1.30751384548467,0.192914282343444,0.335821625639108,-4.51506277036931,"Not Significant"
"228451_at",-9.86926630450819,31.5718916583851,-1.30748575954601,0.192923792469967,0.335821625639108,-4.51507441396441,"Not Significant"
"240447_at",-7.11401771122949,42.9132813850932,-1.30748311783484,0.192924686992673,0.335821625639108,-4.51507550912692,"Not Significant"
"242637_at",-11.474433828,38.7039585670807,-1.30745532062194,0.192934099729042,0.335827318540809,-4.51508703276495,"Not Significant"
"218094_s_at",-124.903409340984,996.050457186335,-1.30734113747467,0.192972768180784,0.335880472822943,-4.51513436615626,"Not Significant"
"217080_s_at",-7.36075569,55.8058305559006,-1.30732886831866,0.192976923507766,0.335880472822943,-4.51513945196527,"Not Significant"
"226592_at",-33.0239781951803,147.360918950311,-1.30728164108337,0.192992919082657,0.335889963443371,-4.51515902816319,"Not Significant"
"226798_at",-18.1206816514754,144.021513540373,-1.30727649219954,0.192994663037467,0.335889963443371,-4.51516116238977,"Not Significant"
"1557984_s_at",7.74435535965576,39.8879331478261,1.30720375523245,0.193019300690498,0.335922150027152,-4.51519131119771,"Not Significant"
"229306_at",-6.34889787373769,23.8981565273292,-1.30711793354309,0.193048373433956,0.33596205294909,-4.51522688142273,"Not Significant"
"243080_at",-4.14637258701639,16.5980404990062,-1.30708515856014,0.19305947706305,0.335970682679428,-4.51524046496461,"Not Significant"
"1552991_at",8.03770474385248,33.606880926087,1.30702606476861,0.193079498271542,0.335994830134522,-4.51526495546665,"Not Significant"
"216363_at",-7.49796384708197,26.3045075931677,-1.30691778066871,0.193116189345137,0.336044966233578,-4.51530982935496,"Not Significant"
"215063_x_at",36.384594924918,266.55584857764,1.30690476053736,0.193120601445364,0.336044966233578,-4.51531522477101,"Not Significant"
"205332_at",-7.89606934270492,26.7653466416149,-1.30664569134255,0.193208407134293,0.336183803259852,-4.51542256975209,"Not Significant"
"1554445_at",-3.07988969103278,9.60405635465838,-1.30663306654451,0.193212686782521,0.336183803259852,-4.51542780029612,"Not Significant"
"202376_at",251.186388178525,545.990743884472,1.30660120926255,0.193223486314104,0.336191895182779,-4.51544099877895,"Not Significant"
"207999_s_at",8.91672685852454,68.3643557751553,1.30654008546042,0.193244208369306,0.336217250360916,-4.51546632152206,"Not Significant"
"230248_x_at",-12.9977469686885,81.9185020155279,-1.30642573444465,0.193282979820614,0.33626927390596,-4.51551369249302,"Not Significant"
"220683_at",-6.94077656990163,32.7897382981366,-1.3064156181939,0.193286410078511,0.33626927390596,-4.51551788305136,"Not Significant"
"237990_x_at",-3.42784631537705,9.50751996708074,-1.30633502324859,0.193313740140243,0.336297907100255,-4.51555126760461,"Not Significant"
"215097_at",-6.82586712103279,22.0887836987578,-1.30631478863066,0.193320602228406,0.336297907100255,-4.51555964900535,"Not Significant"
"225724_at",-28.2978605655738,189.59151355528,-1.30631209850548,0.193321514533814,0.336297907100255,-4.51556076327528,"Not Significant"
"202358_s_at",-31.9088063409836,289.822108167702,-1.30627524764779,0.193334012131126,0.336297907100255,-4.51557602695285,"Not Significant"
"202649_x_at",-451.356797245903,3843.2922584472,-1.30626688325941,0.193336848912627,0.336297907100255,-4.51557949143656,"Not Significant"
"234089_at",8.06316581804917,34.0791229496894,1.30625381028124,0.193341282673703,0.336297907100255,-4.51558490614945,"Not Significant"
"1557782_s_at",-7.08455610275408,45.5423896093168,-1.30624012461199,0.193345924312564,0.336297907100255,-4.51559057457761,"Not Significant"
"1557226_a_at",-5.22854489167213,18.6989121086957,-1.30621848811543,0.19335326272679,0.336299972628829,-4.51559953601926,"Not Significant"
"1558404_at",-89.182406852459,465.181686565217,-1.30588665653401,0.193465835357533,0.336483815543181,-4.51573695666351,"Not Significant"
"240760_at",-8.95649379339345,53.1348500931677,-1.30587063921623,0.19347127040203,0.336483815543181,-4.51574358902624,"Not Significant"
"221826_at",-10.9131079699999,64.124139568323,-1.30584357258231,0.193480454990987,0.336489085712584,-4.51575479645059,"Not Significant"
"241067_at",-6.92756539775409,33.4243220639752,-1.30568309846028,0.193534915717467,0.336572196849803,-4.51582123903165,"Not Significant"
"1558888_x_at",-4.72369745540656,11.8177219088199,-1.30566196112083,0.193542090025378,0.336572196849803,-4.5158299901323,"Not Significant"
"231207_at",-54.5659226016393,330.730101509317,-1.30564834593106,0.193546711315129,0.336572196849803,-4.51583562690441,"Not Significant"
"244644_at",-3.99637333649181,16.0064240068323,-1.30557117606786,0.193572905980648,0.3366070426338,-4.51586757463011,"Not Significant"
"225802_at",8.86629173924588,53.7259467173913,1.30552891392579,0.193587252625395,0.336621284142526,-4.51588507005775,"Not Significant"
"1565578_at",-6.04206745345901,14.2064994248447,-1.30543531873727,0.193619028002138,0.336665829920395,-4.51592381408701,"Not Significant"
"205360_at",-7.56695677098363,36.0984463913043,-1.30539624312652,0.193632295236617,0.336678191828972,-4.51593998876894,"Not Significant"
"1553105_s_at",-3.35039591295082,12.8542747326708,-1.30529442620161,0.193666868021969,0.336727596804081,-4.51598213195296,"Not Significant"
"234674_at",-11.1418424818033,72.5281311347826,-1.30477768786867,0.193842401364924,0.337022078246803,-4.51619596694951,"Not Significant"
"241181_x_at",-9.50232934499999,55.1028356838509,-1.30475805211967,0.193849073851927,0.337022962123318,-4.51620409094139,"Not Significant"
"208301_at",9.06869532262297,56.6907648714286,1.30455517836605,0.19391802299871,0.337132115725602,-4.51628801996128,"Not Significant"
"207139_at",-6.44504377308196,25.3521268167702,-1.30448944010138,0.193940368856516,0.337160243791097,-4.5163152132288,"Not Significant"
"216065_at",5.94756853008198,32.5900614490683,1.30445985015874,0.193950427740632,0.337163744546547,-4.51632745296271,"Not Significant"
"219403_s_at",-7.61702816918033,25.4313990521739,-1.3044472360555,0.193954715930096,0.337163744546547,-4.51633267064291,"Not Significant"
"1552914_a_at",-2.18203731986886,8.9395897447205,-1.30439985445518,0.193970824026857,0.337175144527776,-4.51635226906773,"Not Significant"
"206955_at",-9.80445472324589,49.0192763546584,-1.3043916669095,0.193973607608169,0.337175144527776,-4.51635565560809,"Not Significant"
"214147_at",-7.74992392178688,33.8900525900621,-1.30426515863643,0.194016621336661,0.337214778515751,-4.51640797947305,"Not Significant"
"241199_x_at",-6.88426220668853,21.7444357198758,-1.30425366144886,0.194020530813957,0.337214778515751,-4.51641273447108,"Not Significant"
"200704_at",-37.6663592580328,280.356450720497,-1.30424594712964,0.194023154006099,0.337214778515751,-4.51641592493067,"Not Significant"
"211470_s_at",11.1489416672459,30.6041365637267,1.30422530170175,0.194030174446899,0.337214778515751,-4.51642446330074,"Not Significant"
"213013_at",-24.1890879793934,222.495821768323,-1.30421889720705,0.194032352322109,0.337214778515751,-4.51642711199366,"Not Significant"
"1567334_at",-5.97090794542623,25.0505777590062,-1.3041928256598,0.194041218247741,0.337214778515751,-4.51643789421721,"Not Significant"
"1552952_at",-5.29727928493444,29.7453354832298,-1.30417831338721,0.194046153440833,0.337214778515751,-4.51644389586402,"Not Significant"
"236057_at",-9.64858261734426,31.8916289813665,-1.30416357852727,0.194051164424427,0.337214778515751,-4.5164499894974,"Not Significant"
"230328_at",17.0031764962295,109.780402163975,1.30416136481573,0.194051917264583,0.337214778515751,-4.51645090497689,"Not Significant"
"220067_at",10.126133239918,61.9933565465839,1.30409131312204,0.194075741598315,0.337245460586318,-4.51647987405144,"Not Significant"
"1557342_a_at",-4.76250310003279,14.5643076583851,-1.30389675376071,0.194141921918275,0.337349740374437,-4.51656032397017,"Not Significant"
"204778_x_at",-6.80684103783605,24.6557804335404,-1.30379704060091,0.194175846317797,0.337397965976786,-4.51660155068063,"Not Significant"
"234850_at",-7.44975419669344,24.6472455967081,-1.30373411139861,0.194197258343924,0.337424447832779,-4.51662756738615,"Not Significant"
"1552524_at",-6.55647106688524,17.8333318093168,-1.30368091965177,0.19421535850846,0.337445173714569,-4.51664955740847,"Not Significant"
"1556473_at",-5.16253701795081,28.8279930913043,-1.3036021780569,0.194242155106651,0.337469572898974,-4.51668210841527,"Not Significant"
"202923_s_at",-23.0341776040984,220.665095142857,-1.3036019684746,0.19424222643338,0.337469572898974,-4.51668219505204,"Not Significant"
"1563721_at",14.1381941357377,82.7935174850932,1.30357811899031,0.194250343207931,0.337469572898974,-4.51669205382032,"Not Significant"
"236228_at",-4.88202590711476,15.2368509850932,-1.30356710857683,0.194254090503457,0.337469572898974,-4.51669660518561,"Not Significant"
"219273_at",-2.7821250419836,8.83303242459627,-1.30352458563524,0.194268563308219,0.337483992592918,-4.51671418250979,"Not Significant"
"1569646_a_at",-11.6478354367213,47.3777930012422,-1.30344198313468,0.194296679588405,0.337522112108281,-4.51674832557832,"Not Significant"
"220521_s_at",-9.15937372852458,58.1988200832298,-1.30339062800067,0.194314161393993,0.337541756130788,-4.51676955175108,"Not Significant"
"201219_at",30.7240362459015,286.182374080745,1.3033528125858,0.194327034887475,0.337553394093045,-4.51678518115323,"Not Significant"
"1554772_at",-8.0740748462623,30.0921459236025,-1.30329399895139,0.194347058055661,0.337577450176106,-4.51680948841197,"Not Significant"
"206567_s_at",-67.4608577172133,628.64026310559,-1.3032575502715,0.194359467816867,0.337585733099562,-4.51682455186225,"Not Significant"
"237045_at",10.1281478178688,67.6083014142857,1.30324372397072,0.194364175441081,0.337585733099562,-4.51683026586672,"Not Significant"
"231519_at",13.8400849892131,71.0227768130435,1.30317390957525,0.194387947365283,0.3376162967661,-4.5168591172149,"Not Significant"
"210235_s_at",-15.0139935309836,102.416296220497,-1.30309532298196,0.194414708814662,0.33764642260348,-4.51689159195907,"Not Significant"
